万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000001.SZ,000001,20211224,135009000,172700,18400,317626,36929,0,,,37620849,649396596,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,12344,115100,98300,174604,134300,242400,263700,953847,253000,81400,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,310800,532250,416300,363100,1010769,1463732,2383100,418000,911000,682500,179700,170500,16415029,16786851,0,0,0,0,0,
000001.SZ,000001,20211224,135012000,172700,1100,18996,36931,0,,,37621949,649415592,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,11944,115100,98500,174304,134300,242400,263700,953847,253000,81400,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,311200,532250,416300,363100,1011769,1463732,2383900,417300,911000,682500,179700,170500,16414529,16788351,0,0,0,0,0,
000001.SZ,000001,20211224,135015000,172600,2400,41441,36936,0,,,37624349,649457033,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,10244,115000,108500,174304,134300,242400,263700,953847,253000,81400,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,322300,532550,416300,363100,1011769,1463532,2378000,417300,911000,682500,179700,170500,16422729,16793651,0,0,0,0,0,
000001.SZ,000001,20211224,135018000,172600,10800,186478,36952,0,,,37635149,649643511,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,5644,111000,108500,174304,134300,242400,263700,953747,253000,81400,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,320700,532550,416300,363100,1011769,1463532,2378000,417300,911000,682500,179700,170500,16414029,16792051,0,0,0,0,0,
000001.SZ,000001,20211224,135021000,172700,2800,48356,36956,0,,,37637949,649691867,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,5844,114100,108800,174304,134300,242400,263700,953747,253000,81400,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,320700,532950,416300,363100,1010769,1463532,2379800,417300,911000,682500,179700,170500,16417529,16792751,0,0,0,0,0,
000001.SZ,000001,20211224,135024000,172600,1200,20712,36958,0,,,37639149,649712579,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,5844,103100,108800,174304,134300,242400,263700,953747,253000,80700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,320000,532950,416300,363100,1013769,1463532,2379800,417300,911000,682500,179700,170500,16409029,16796151,0,0,0,0,0,
000001.SZ,000001,20211224,135027000,172700,19844,342706,36972,0,,,37658993,650055285,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,104900,108800,174304,133700,241900,263700,953747,253000,80700,93600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,2156,322700,531550,416300,363100,1013769,1463532,2379800,417300,911000,179700,170500,16403885,16799607,0,0,0,0,0,
000001.SZ,000001,20211224,135030000,172700,2156,37234,36984,0,,,37661149,650092519,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1144,105000,108700,174004,133700,241900,263700,953747,253000,80700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,324900,531550,416300,365700,1013769,1464232,2377800,417300,911000,682500,179700,170500,16404729,16800951,0,0,0,0,0,
000001.SZ,000001,20211224,135033000,172800,7400,127814,36994,0,,,37668549,650220333,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,101444,108700,174004,133700,251900,263700,953747,253000,80700,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,330000,531550,417400,365700,1013969,1462932,2377800,417300,911000,682500,179700,170500,16410029,16806051,0,0,0,0,0,
000001.SZ,000001,20211224,135036000,172600,2000,34520,36999,0,,,37670549,650254853,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,84244,109000,174004,123700,251900,263700,953747,253000,80700,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,331100,531650,420000,367200,1013969,1462932,2377800,417300,911000,682500,179800,170500,16383129,16811351,0,0,0,0,0,
000001.SZ,000001,20211224,135039000,172600,0,0,36999,0,,,37670549,650254853,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,88244,107500,173004,123700,251900,263700,953747,253000,80700,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,334100,530650,420000,367900,1013969,1462932,2377800,417800,911000,682500,179800,170500,16384629,16814551,0,0,0,0,0,
000001.SZ,000001,20211224,135042000,172700,1600,27632,37004,0,,,37672149,650282485,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,88844,108200,174804,123700,252600,263700,953747,253000,80700,93600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,600,335100,530650,420000,367900,1014469,1462932,2378800,417800,911400,179700,170500,16388429,16818051,0,0,0,0,0,
000001.SZ,000001,20211224,135045000,172600,7400,127790,37015,0,,,37679549,650410275,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,111844,106200,174804,123700,252600,263700,953747,253000,80700,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,332700,530650,420000,367900,1014469,1462932,2376600,417800,911400,682500,179700,170500,16409429,16813151,0,0,0,0,0,
000001.SZ,000001,20211224,135048000,172800,19800,341877,37052,0,,,37699349,650752152,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,116244,106200,174804,123700,252600,263700,953747,253000,80700,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,324800,531650,420000,367900,1014469,1462932,2377100,417800,911400,682500,179700,170500,16413829,16806651,0,0,0,0,0,
000001.SZ,000001,20211224,135051000,172800,10900,188329,37057,0,,,37710249,650940481,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,109744,106200,175304,123700,252600,263700,953747,253000,80700,93600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,800,325000,531650,420000,367900,1014469,1466932,2375300,417800,911400,179700,170500,16407829,16809851,0,0,0,0,0,
000001.SZ,000001,20211224,135054000,172600,6600,113924,37067,0,,,37716849,651054405,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,400,108544,106200,175304,123700,252600,263700,953747,253000,80700,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,319200,531650,420000,367900,1015569,1467432,2374100,417800,911400,682500,179700,170500,16404229,16803451,0,0,0,0,0,
000001.SZ,000001,20211224,135057000,172800,900,15544,37070,0,,,37717749,651069949,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,107344,106200,175104,123700,252600,263700,953747,253000,80700,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,317300,531850,420000,371500,1015569,1467432,2374100,417800,911400,682500,179700,170500,16402429,16805051,0,0,0,0,0,
000001.SZ,000001,20211224,135100000,172600,1600,27638,37075,0,,,37719349,651097587,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,106544,106200,174804,123700,252600,263700,953747,253000,80700,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,317300,531850,420000,371600,1016569,1467432,2374600,417800,911400,682500,179700,170500,16401329,16806851,0,0,0,0,0,
000001.SZ,000001,20211224,135103000,172800,5600,96768,37079,0,,,37724949,651194355,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,102244,106200,174304,123700,252600,263700,953747,253000,82000,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,318300,534150,420000,372100,1016569,1467632,2374600,417800,911400,682500,179700,170500,16397829,16810251,0,0,0,0,0,
000001.SZ,000001,20211224,135106000,172700,700,12093,37081,0,,,37725649,651206448,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,101844,106200,174304,123700,252600,263700,953747,253000,82000,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,320900,534150,420000,372100,1014169,1468632,2374600,417800,911400,682500,179700,170500,16398429,16811451,0,0,0,0,0,
000001.SZ,000001,20211224,135109000,172700,1800,31096,37084,0,,,37727449,651237544,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,102844,106200,174304,123700,252600,263700,953747,253000,82000,93600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,100,319900,537550,420000,373000,1015069,1468632,2374600,417800,911400,179700,170500,16399429,16815751,0,0,0,0,0,
000001.SZ,000001,20211224,135112000,172700,1500,25915,37088,0,,,37728949,651263459,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,103444,107200,177404,123700,252600,263700,953747,253000,82000,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,323000,537450,420000,373000,1015069,1468832,2374600,417800,911400,682500,179700,170500,16404129,16818851,0,0,0,0,0,
000001.SZ,000001,20211224,135115000,172600,12300,212298,37095,0,,,37741249,651475757,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,102044,117400,177404,123700,252600,263700,953747,253000,82000,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,310800,537650,420500,373000,1015669,1468832,2374600,417800,911400,682500,179700,170500,16412929,16806451,0,0,0,0,0,
000001.SZ,000001,20211224,135118000,172800,7500,129554,37102,0,,,37748749,651605311,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,99544,117900,177404,123700,252600,263700,953747,253000,82000,93600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,312200,538050,420500,373000,1015669,1468832,2374600,417800,911400,682500,179700,170500,16409429,16805751,0,0,0,0,0,
000001.SZ,000001,20211224,135121000,172700,1300,22441,37109,0,,,37750049,651627752,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,96544,117900,177904,123700,252600,263700,953747,253000,82000,93600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,800,313200,537850,420500,373000,1015669,1468832,2374700,417800,911400,179700,170500,16406929,16807451,0,0,0,0,0,
000001.SZ,000001,20211224,135124000,172700,1100,18997,37116,0,,,37751149,651646749,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,97244,117900,169404,123700,252600,263700,953747,253000,82000,93600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,600,315100,539250,420500,373300,1015669,1469532,2374700,417800,911400,179700,170500,16399129,16805951,0,0,0,0,0,
000001.SZ,000001,20211224,135127000,172600,2800,48342,37126,0,,,37753949,651695091,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1600,97944,117900,169404,123700,252600,263700,953747,253000,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,313000,533750,420500,375300,1015669,1470732,2374200,417800,911400,682500,179700,170500,16391429,16800451,0,0,0,0,0,
000001.SZ,000001,20211224,135130000,172600,0,0,37126,0,,,37753949,651695091,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1600,97844,117900,169404,123700,252600,263700,953747,253000,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,314000,528750,420500,375300,1015969,1470732,2375200,417800,911400,682500,179700,170500,16392329,16797651,0,0,0,0,0,
000001.SZ,000001,20211224,135133000,172800,4600,79456,37137,0,,,37758549,651774547,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,96844,125800,169404,123700,252600,263700,953747,253000,82000,83600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,312500,528650,420500,375300,1016169,1470732,2375200,417800,911400,682500,179700,170500,16397629,16797251,0,0,0,0,0,
000001.SZ,000001,20211224,135136000,172800,1800,31104,37140,0,,,37760349,651805651,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,95144,125800,169404,123700,252600,263700,953747,253000,82000,83600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,318300,529050,420500,375300,1016169,1470732,2375800,417800,911400,681300,179700,170500,16395929,16802851,0,0,0,0,0,
000001.SZ,000001,20211224,135139000,172700,400,6905,37142,0,,,37760749,651812556,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,121744,125800,169404,123700,252600,263700,953747,253000,82000,83600,172700,172600,172500,172400,172300,172200,172100,172000,171900,171800,900,319400,530150,420500,375400,1016169,1470732,2375800,417800,911400,179700,170500,16422529,16806051,0,0,0,0,0,
000001.SZ,000001,20211224,135142000,172700,3400,58718,37156,0,,,37764149,651871274,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,200,121444,128700,169404,123700,252600,263700,953747,253000,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,320000,530650,420500,375400,1016169,1470732,2377200,417800,911400,681300,179700,170500,16425329,16807651,0,0,0,0,0,
000001.SZ,000001,20211224,135145000,172600,2200,37978,37160,0,,,37766349,651909252,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,2300,143044,129800,169404,123700,252600,263100,953747,253000,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,319700,532650,422500,376600,1016169,1471232,2377200,417800,911400,681300,179700,170500,16449529,16812151,0,0,0,0,0,
000001.SZ,000001,20211224,135148000,172600,5600,96736,37172,0,,,37771949,652005988,173500,172100,173300,173200,172800,172900,173000,173100,173200,173300,173400,173500,173600,173700,139744,129800,169404,123700,252600,263100,953747,253000,82000,83600,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,320100,532450,422500,378100,1016169,1471232,2378200,417800,911400,681300,179700,170500,16443929,16814851,0,0,0,0,0,
000001.SZ,000001,20211224,135151000,172600,2600,44876,37178,0,,,37774549,652050864,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,900,139744,130800,168504,123700,252600,263100,953747,253000,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,317500,532450,422500,378200,1015769,1471232,2378600,417800,909400,681300,179700,170500,16444929,16809951,0,0,0,0,0,
000001.SZ,000001,20211224,135154000,172700,1400,24169,37184,0,,,37775949,652075033,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1600,213844,131400,168504,123700,252600,263100,953747,253000,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,319700,533950,422500,379200,1015769,1471232,2378600,417800,909400,681300,179700,170500,16520329,16814651,0,0,0,0,0,
000001.SZ,000001,20211224,135157000,172700,4200,72504,37189,0,,,37780149,652147537,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,1600,213844,131400,168504,123700,253200,263100,953747,253000,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,313100,533950,422500,379400,1015769,1471532,2378600,417800,909400,681300,179700,170500,16520929,16808551,0,0,0,0,0,
000001.SZ,000001,20211224,135200000,172700,1500,25896,37194,0,,,37781649,652173433,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,3000,192144,131400,169504,123700,253200,261700,953747,253000,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,321300,533950,422500,379900,1015869,1471532,2378000,417800,909400,681300,179700,170500,16500229,16816751,0,0,0,0,0,
000001.SZ,000001,20211224,135203000,172700,6000,103620,37201,0,,,37787649,652277053,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,800,198444,129300,169504,123700,252600,259700,953747,253000,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,321800,533950,422500,379400,1016369,1471532,2378000,417800,909400,681300,179700,170600,16499329,16817251,0,0,0,0,0,
000001.SZ,000001,20211224,135206000,172600,11300,195038,37208,0,,,37798949,652472091,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,22800,198344,129300,169504,123700,252600,259700,953747,252600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,311700,533950,422500,379900,1020369,1471532,2378500,417800,909400,663800,179700,170500,16520829,16795951,0,0,0,0,0,
000001.SZ,000001,20211224,135209000,172600,2100,36251,37210,0,,,37801049,652508342,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,22300,198344,129300,169504,123700,252600,259700,953747,252600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,323900,537050,422500,380000,1020669,1471532,2378800,417800,909400,663800,179700,170600,16520329,16812451,0,0,0,0,0,
000001.SZ,000001,20211224,135212000,172700,4400,75965,37221,0,,,37805449,652584307,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,26120,198344,128100,169504,123700,252600,259700,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,322700,537050,422500,380000,1020669,1471532,2379000,417800,909400,663800,179700,170500,16532949,16811951,0,0,0,0,0,
000001.SZ,000001,20211224,135215000,172600,1100,18989,37227,0,,,37806549,652603296,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,26720,198344,128100,169504,123700,252600,259700,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,325800,538450,422500,379400,1020869,1471532,2379500,417800,909400,663800,179700,170600,16533549,16816551,0,0,0,0,0,
000001.SZ,000001,20211224,135218000,172600,1300,22438,37231,0,,,37807849,652625734,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,40020,198344,130100,170904,125700,252600,259700,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,324200,540250,422500,379500,1020869,1471532,2379600,417800,909400,663800,179700,170600,16552249,16815951,0,0,0,0,0,
000001.SZ,000001,20211224,135221000,172700,23200,400493,37245,0,,,37831049,653026227,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,34520,197944,130100,170904,125700,252600,259700,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,308100,540350,422500,380000,1020869,1488632,2380600,417800,904400,662800,179700,170500,16534649,16811651,0,0,0,0,0,
000001.SZ,000001,20211224,135224000,172600,400,6904,37246,0,,,37831449,653033131,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,35220,197944,130100,170904,125700,247600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,307700,540950,421000,380000,1022869,1488632,2380600,417800,904400,662800,179700,170500,16514749,16812251,0,0,0,0,0,
000001.SZ,000001,20211224,135227000,172700,4500,77707,37253,0,,,37835949,653110838,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,32520,197944,130100,170904,125700,247600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,310000,541050,421000,380000,1022869,1488632,2380600,417800,904500,662800,179700,170600,16512049,16814051,0,0,0,0,0,
000001.SZ,000001,20211224,135230000,172600,2300,39706,37256,0,,,37838249,653150544,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,30820,197944,130100,170904,125700,247600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,310100,541050,421000,380000,1022869,1491332,2380600,417800,904500,662800,179700,170600,16509749,16816851,0,0,0,0,0,
000001.SZ,000001,20211224,135233000,172700,11700,202047,37263,0,,,37849949,653352591,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,21320,197944,130100,170904,125700,247600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,310000,541050,422500,380000,1023069,1491332,2380600,417800,904800,662800,179700,170600,16500649,16818751,0,0,0,0,0,
000001.SZ,000001,20211224,135236000,172700,4600,79428,37265,0,,,37854549,653432019,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,18520,195544,126300,169404,125500,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,315900,540050,422500,380800,1023069,1491332,2381600,417800,904800,662800,179700,170600,16501949,16825451,0,0,0,0,0,
000001.SZ,000001,20211224,135239000,172600,6700,115643,37270,0,,,37861249,653547662,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,20020,200844,126300,169404,125500,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,309500,540050,422500,380800,1022069,1493232,2381600,417800,904800,662800,179700,170600,16508749,16820551,0,0,0,0,0,
000001.SZ,000001,20211224,135242000,172700,2000,34540,37273,0,,,37863249,653582202,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,26320,200844,126300,175004,125500,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,308600,540050,422500,380800,1022669,1493932,2381600,417800,904800,662800,179700,170600,16520649,16815951,0,0,0,0,0,
000001.SZ,000001,20211224,135245000,172600,1900,32794,37275,0,,,37865149,653614996,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,27120,200844,126500,175004,125500,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,307100,540050,422500,380800,1022569,1493932,2381600,416000,904800,662800,179700,170600,16520749,16813351,0,0,0,0,0,
000001.SZ,000001,20211224,135248000,172600,8300,143313,37285,0,,,37873449,653758309,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,22120,200844,125800,175004,124000,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,302100,540350,422500,381300,1021569,1493932,2381600,416000,904800,662800,179700,170600,16512549,16808851,0,0,0,0,0,
000001.SZ,000001,20211224,135251000,172600,4500,77670,37291,0,,,37877949,653835979,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,22620,200844,125800,175004,124000,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,297600,540350,422500,385600,1021569,1495132,2380700,416000,904800,662800,179700,170600,16513049,16808851,0,0,0,0,0,
000001.SZ,000001,20211224,135254000,172600,1600,27616,37292,0,,,37879549,653863595,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,23820,200844,125800,175004,124000,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,296000,541850,422500,386500,1021569,1496132,2379700,416000,904800,662800,179700,170600,16514249,16809651,0,0,0,0,0,
000001.SZ,000001,20211224,135257000,172700,700,12089,37294,0,,,37880249,653875684,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,24720,200544,125800,175004,124000,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,307200,541850,422400,387500,1021869,1496132,2379100,416000,904600,662800,179700,170600,16514849,16821251,0,0,0,0,0,
000001.SZ,000001,20211224,135300000,172600,1900,32794,37299,0,,,37882149,653908478,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,29320,216544,125800,175004,124000,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,305300,541850,422400,387500,1022069,1496132,2379100,416000,904600,662800,179700,170600,16535449,16819551,0,0,0,0,0,
000001.SZ,000001,20211224,135303000,172700,6700,115709,37306,0,,,37888849,654024187,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,29120,218044,125800,175004,124000,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,308300,541850,422700,390500,1022269,1496032,2379100,416000,904600,662800,179700,170600,16536749,16825951,0,0,0,0,0,
000001.SZ,000001,20211224,135306000,172700,2400,41444,37311,0,,,37891249,654065631,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,27220,218044,125800,175004,124000,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,306600,542850,422700,390500,1022269,1496032,2379100,416000,904600,662800,179700,170600,16534849,16825451,0,0,0,0,0,
000001.SZ,000001,20211224,135309000,172700,11000,189970,37319,0,,,37902249,654255601,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,16220,218044,125800,176504,124000,249600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,308100,541850,423000,390500,1022269,1496032,2379400,416000,904600,662800,179700,170600,16525349,16826551,0,0,0,0,0,
000001.SZ,000001,20211224,135312000,172700,1800,31077,37326,0,,,37904049,654286678,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,19620,218044,125800,171504,124000,251600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,310000,542350,423000,390300,1022269,1496032,2379600,416000,904600,662800,179700,170600,16525749,16828951,0,0,0,0,0,
000001.SZ,000001,20211224,135315000,172700,500,8635,37328,0,,,37904549,654295313,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,21420,217944,125800,171504,124000,251600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,310000,542550,423000,390300,1021969,1496032,2380600,416000,904600,662800,179700,170600,16527549,16829851,0,0,0,0,0,
000001.SZ,000001,20211224,135318000,172600,15400,265860,37352,0,,,37919949,654561173,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,27820,208944,125800,167704,124000,251600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,302100,543850,423000,390300,1021969,1496032,2380000,416000,904600,662800,179700,170600,16521149,16825651,0,0,0,0,0,
000001.SZ,000001,20211224,135321000,172600,2700,46602,37355,0,,,37922649,654607775,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,37320,206944,125800,167704,124000,251600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,344600,545650,423000,390300,1021969,1496032,2380100,416000,904600,662800,179700,170600,16528649,16870551,0,0,0,0,0,
000001.SZ,000001,20211224,135324000,172700,11200,193424,37362,0,,,37933849,654801199,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,35620,206944,125800,167704,124000,251600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,344800,545650,423000,390400,1021069,1496032,2380100,416000,904600,662800,179700,170600,16526949,16868951,0,0,0,0,0,
000001.SZ,000001,20211224,135327000,172700,600,10362,37363,0,,,37934449,654811561,173500,172100,173300,173200,172700,172800,172900,173000,173100,173200,173300,173400,173500,173600,35020,206944,125800,167104,124000,251600,244400,953747,262600,82000,172600,172500,172400,172300,172200,172100,172000,171900,171800,171700,344800,544750,423000,391500,1021269,1496032,2381100,416000,904600,662800,179700,170600,16525749,16869851,0,0,0,0,0,
